timestamp,signal,anomaly
1386038400,0.7943040635052595,0
1386038700,0.7913191386511027,0
1386039000,0.7938582482952911,0
1386039300,0.7930597300529401,0
1386039600,0.8027700841241767,0
1386039900,0.7979676514781804,0
1386040200,0.7975667005683271,0
1386040500,0.813138568891056,0
1386040800,0.8129108766859401,0
1386041100,0.8208366159225875,0
1386041400,0.8071436999725531,0
1386041700,0.8237744046595421,0
1386042000,0.8148196613864706,0
1386042300,0.8235326463191823,0
1386042600,0.8281390420477508,0
1386042900,0.8208300659144263,0
1386043200,0.8308339457440937,0
1386043500,0.8345261720676925,0
1386043800,0.8215864963445066,0
1386044100,0.8334962009727249,0
1386044400,0.8404281850434178,0
1386044700,0.8289118363637182,0
1386045000,0.8419941613967485,0
1386045300,0.8318236670205884,0
1386045600,0.8388132874797828,0
1386045900,0.8365878953103569,0
1386046200,0.8474753405059441,0
1386046500,0.8442494632248673,0
1386046800,0.8379422545047813,0
1386047100,0.8357788362050538,0
1386047400,0.8311616944001771,0
1386047700,0.819654495097813,0
1386048000,0.8129973700750643,0
1386048300,0.8073594107808528,0
1386048600,0.8071604400829261,0
1386048900,0.8037339057650498,0
1386049200,0.7918259756122095,0
1386049500,0.795019309193382,0
1386049800,0.7760796757490709,0
1386050100,0.7703969119146775,0
1386050400,0.7730477415326646,0
1386050700,0.7751476415066819,0
1386051000,0.7573675761836374,0
1386051300,0.7574375273466963,0
1386051600,0.7674867467370806,0
1386051900,0.7601994792451872,0
1386052200,0.7530662058663251,0
1386052500,0.7686275062649999,0
1386052800,0.7499577303568569,0
1386053100,0.746339583517747,0
1386053400,0.7580220756176727,0
1386053700,0.7545094683913349,0
1386054000,0.7622736220302163,0
1386054300,0.7588583765140804,0
1386054600,0.7399453671536388,0
1386054900,0.7375411619883162,0
1386055200,0.7545104406177969,0
1386055500,0.7522266453286499,0
1386055800,0.7462980401222271,0
1386056100,0.7351191617054964,0
1386056400,0.7450534872682658,0
1386056700,0.7563392943403693,0
1386057000,0.7666024868968416,0
1386057300,0.7539035793407812,0
1386057600,0.7697627920273304,0
1386057900,0.7711155976514132,0
1386058200,0.7830876818779338,0
1386058500,0.7936396870509274,0
1386058800,0.800697780460491,0
1386059100,0.7892521284396221,0
1386059400,0.7873988006753089,0
1386059700,0.7843562986288107,0
1386060000,0.7803580056053064,0
1386060300,0.7942266935599147,0
1386060600,0.7899667459907097,0
1386060900,0.7812623248631567,0
1386061200,0.7878655494328567,0
1386061500,0.7801762168278253,0
1386061800,0.7872059018121146,0
1386062100,0.7648655349313196,0
1386062400,0.7836882257970947,0
1386062700,0.7616219106413713,0
1386063000,0.7636015331318956,0
1386063300,0.7668562274796771,0
1386063600,0.7678484811303264,0
1386063900,0.7650830450210073,0
1386064200,0.7648842242866867,0
1386064500,0.7704308490734036,0
1386064800,0.7533930750365978,0
1386065100,0.7587503855225347,0
1386065400,0.7512802722728305,0
1386065700,0.7462834360536211,0
1386066000,0.7543233286960684,0
1386066300,0.7376039553020056,0
1386066600,0.7414849705839519,0
1386066900,0.743076381084367,0
1386067200,0.7350749678253877,0
1386067500,0.7289709825305575,0
1386067800,0.7309952343218364,0
1386068100,0.7141915338362316,0
1386068400,0.7107276268211995,0
1386068700,0.7171730556628658,0
1386069000,0.7054672679006389,0
1386069300,0.6884330356734647,0
1386069600,0.696237166452633,0
1386069900,0.6810802002592807,0
1386070200,0.6710872209797112,0
1386070500,0.6810886987607389,0
1386070800,0.6633981236559267,0
1386071100,0.6712733529700807,0
1386071400,0.6647117106022723,0
1386071700,0.6642239352746077,0
1386072000,0.6741429141858263,0
1386072300,0.6676363607984194,0
1386072600,0.6883451469462752,0
1386072900,0.6833704391914247,0
1386073200,0.697730097093151,0
1386073500,0.6884353686599174,0
1386073800,0.6960589237130809,0
1386074100,0.7040927040231048,0
1386074400,0.7190997438192631,0
1386074700,0.7088483274462509,0
1386075000,0.7251958205070711,0
1386075300,0.7076110522434123,0
1386075600,0.7153881951172301,0
1386075900,0.7166437439868433,0
1386076200,0.7332099789812594,0
1386076500,0.7367392634572852,0
1386076800,0.7209057486696013,0
1386077100,0.7362815507587087,0
1386077400,0.7293074299214604,0
1386077700,0.7337607932396977,0
1386078000,0.7321934214543396,0
1386078300,0.729775970819272,0
1386078600,0.7466161213875908,0
1386078900,0.7443376152283895,0
1386079200,0.7433830978144903,0
1386079500,0.7479812504307496,0
1386079800,0.7400995472177834,0
1386080100,0.7342593127644275,0
1386080400,0.7372147260775602,0
1386080700,0.7574480435915627,0
1386081000,0.7591409337877721,0
1386081300,0.7451971584165922,0
1386081600,0.7423991928896172,0
1386081900,0.7510847731948024,0
1386082200,0.7445772915552241,0
1386082500,0.7538279655481932,0
1386082800,0.7633508886022083,0
1386083100,0.762270803165438,0
1386083400,0.753264078052648,0
1386083700,0.7613629130636487,0
1386084000,0.7754932130930616,0
1386084300,0.7731912102865001,0
1386084600,0.7771655781951979,0
1386084900,0.7662677911485121,0
1386085200,0.7567822268852533,0
1386085500,0.7627022322050481,0
1386085800,0.7733503208270286,0
1386086100,0.7620026084776029,0
1386086400,0.7648249536143487,0
1386086700,0.7573041288933196,0
1386087000,0.7601093155061972,0
1386087300,0.7709609008893551,0
1386087600,0.7654035441206537,0
1386087900,0.7562441385797811,0
1386088200,0.7645348324807971,0
1386088500,0.7645392192921274,0
1386088800,0.7591735550064576,0
1386089100,0.7562818501984455,0
1386089400,0.768319360370434,0
1386089700,0.7550773143247265,0
1386090000,0.7519960724316549,0
1386090300,0.7558257451924143,0
1386090600,0.7624512234780314,0
1386090900,0.7655281149231284,0
1386091200,0.7574542331608809,0
1386091500,0.7531593632397098,0
1386091800,0.7526191496041569,0
1386092100,0.7500579782087428,0
1386092400,0.7501702609219135,0
1386092700,0.7611019608850885,0
1386093000,0.7503765772056041,0
1386093300,0.763481062462203,0
1386093600,0.7578421545260314,0
1386093900,0.7464189246952313,0
1386094200,0.7455162395332928,0
1386094500,0.7645016933426898,0
1386094800,0.7619644746869568,0
1386095100,0.7452608079134769,0
1386095400,0.7461399543330078,0
1386095700,0.7454746602442284,0
1386096000,0.7322610033615523,0
1386096300,0.7432360511695539,0
1386096600,0.721561165080349,0
1386096900,0.7258011204148863,0
1386097200,0.7183159982136318,0
1386097500,0.7068358943093281,0
1386097800,0.7189679546557882,0
1386098100,0.7376838606282942,0
1386098400,0.735317709855593,0
1386098700,0.7567263782207941,0
1386099000,0.7511215328828312,0
1386099300,0.7730726863248236,0
1386099600,0.7854015164935537,0
1386099900,0.784442521876727,0
1386100200,0.7916748498820144,0
1386100500,0.7868333098094776,0
1386100800,0.7854336943987718,0
1386101100,0.7953976874797496,0
1386101400,0.7951630202756261,0
1386101700,0.7743196799398344,0
1386102000,0.7751166976065017,0
1386102300,0.7895975984529077,0
1386102600,0.786735716294629,0
1386102900,0.7698156584268163,0
1386103200,0.787181360023657,0
1386103500,0.7756488270197568,0
1386103800,0.7755235323328069,0
1386104100,0.7725939414184007,0
1386104400,0.7643341539266633,0
1386104700,0.7749023053691833,0
1386105000,0.7645556480119046,0
1386105300,0.7728200939595746,0
1386105600,0.7661681905079791,0
1386105900,0.7680046546016801,0
1386106200,0.7586172101353239,0
1386106500,0.7554616373150251,0
1386106800,0.7548133518804695,0
1386107100,0.7589661664266052,0
1386107400,0.7436127450902543,0
1386107700,0.7447919875722036,0
1386108000,0.7356145645993649,0
1386108300,0.7279775540710307,0
1386108600,0.7318713048900833,0
1386108900,0.7291237710151232,0
1386109200,0.7157346320950968,0
1386109500,0.714807263167878,0
1386109800,0.6992248579286077,0
1386110100,0.6971847815002736,0
1386110400,0.7000346594289313,0
1386110700,0.6879998894753939,0
1386111000,0.6827383715315986,0
1386111300,0.6774819475583441,0
1386111600,0.682998968815083,0
1386111900,0.6653175851826536,0
1386112200,0.6656242571867892,0
1386112500,0.6509672022856697,0
1386112800,0.6438329602509076,0
1386113100,0.6388993341615264,0
1386113400,0.6457059744970223,0
1386113700,0.6326132377050465,0
1386114000,0.6215829801752688,0
1386114300,0.6269701879168939,0
1386114600,0.6188979970976648,0
1386114900,0.5996831802480358,0
1386115200,0.602484707222734,0
1386115500,0.6014487490469014,0
1386115800,0.5904622442448945,0
1386116100,0.5997211957403232,0
1386116400,0.591883954951317,0
1386116700,0.5858711406698243,0
1386117000,0.5838878276275701,0
1386117300,0.5880931041600581,0
1386117600,0.5711834780651306,0
1386117900,0.5824868274025606,0
1386118200,0.5840463235616146,0
1386118500,0.5781627609015233,0
1386118800,0.566333135899399,0
1386119100,0.5624247993343614,0
1386119400,0.5648526579698879,0
1386119700,0.5621631619837358,0
1386120000,0.5622796252612973,0
1386120300,0.5675338480770085,0
1386120600,0.5623721094897728,0
1386120900,0.5595249158720814,0
1386121200,0.5476721632119965,0
1386121500,0.5438122789860884,0
1386121800,0.5548888222755269,0
1386122100,0.5491636631846776,0
1386122400,0.5407778543966125,0
1386122700,0.5442470530785687,0
1386123000,0.5453594745588711,0
1386123300,0.5415595602716903,0
1386123600,0.5482884787735548,0
1386123900,0.5711825200269546,0
1386124200,0.6052533560862031,0
1386124500,0.6363811852199812,0
1386124800,0.6656747798881361,0
1386125100,0.6896991546282616,0
1386125400,0.7092260537291953,0
1386125700,0.7160154681699549,0
1386126000,0.7096242610379598,0
1386126300,0.7250528247587456,0
1386126600,0.727353366923541,0
1386126900,0.7358382810775973,0
1386127200,0.7417529391048696,0
1386127500,0.7323981276024688,0
1386127800,0.7505525295235618,0
1386128100,0.7584276650634808,0
1386128400,0.7568869822898442,0
1386128700,0.7560181115720521,0
1386129000,0.7689247330989225,0
1386129300,0.7716985323102283,0
1386129600,0.7654414687515332,0
1386129900,0.7691854714196081,0
1386130200,0.7838599084745347,0
1386130500,0.7767702606926421,0
1386130800,0.8015436756450585,0
1386131100,0.7848442069129308,0
1386131400,0.7983095205796359,0
1386131700,0.803541836023949,0
1386132000,0.800822637471703,0
1386132300,0.8036880496003813,0
1386132600,0.8065117706250253,0
1386132900,0.8010653116612293,0
1386133200,0.7978834822430658,0
1386133500,0.7977228842815561,0
1386133800,0.808507799754219,0
1386134100,0.8157319986232965,0
1386134400,0.8144205251677993,0
1386134700,0.8065121283389657,0
1386135000,0.803676527020789,0
1386135300,0.8101563763625287,0
1386135600,0.816044317001507,0
1386135900,0.8100580602786752,0
1386136200,0.799047453900927,0
1386136500,0.8172152640342246,0
1386136800,0.7977344415331853,0
1386137100,0.8088376440483409,0
1386137400,0.7985809820498626,0
1386137700,0.8096676208216184,0
1386138000,0.7984770314311659,0
1386138300,0.8142768188776253,0
1386138600,0.8120815835813335,0
1386138900,0.810770024902158,0
1386139200,0.8073234800269932,0
1386139500,0.8130632395219243,0
1386139800,0.8247298304056351,0
1386140100,0.8177193470584052,0
1386140400,0.814187313907334,0
1386140700,0.8302098136584295,0
1386141000,0.8342889044608112,0
1386141300,0.8151430005863433,0
1386141600,0.8330563007746452,0
1386141900,0.8347592172030603,0
1386142200,0.8242693612331541,0
1386142500,0.8248880193653052,0
1386142800,0.8443817048161392,0
1386143100,0.8357713037285551,0
1386143400,0.8379733873628639,0
1386143700,0.8259326763699195,0
1386144000,0.8333889168585036,0
1386144300,0.8434319276992134,0
1386144600,0.830068878594219,0
1386144900,0.8390638527054075,0
1386145200,0.8267244441828235,0
1386145500,0.8258655462327686,0
1386145800,0.8289807245328692,0
1386146100,0.8328764899945791,0
1386146400,0.8274388468424531,0
1386146700,0.8411328193030064,0
1386147000,0.8256331176770901,0
1386147300,0.8376921265790459,0
1386147600,0.8344102524551847,0
1386147900,0.8365310513987066,0
1386148200,0.8421605976970251,0
1386148500,0.8365889524786111,0
1386148800,0.8364524705630152,0
1386149100,0.8418691033065158,0
1386149400,0.8309094961122241,0
1386149700,0.8234118207544143,0
1386150000,0.8415937812130506,0
1386150300,0.835617071985223,0
1386150600,0.8399204529987817,0
1386150900,0.8358344734546547,0
1386151200,0.8228637109148444,0
1386151500,0.8360749957228092,0
1386151800,0.8266181303218589,0
1386152100,0.8282698631190987,0
1386152400,0.8259274312142643,0
1386152700,0.8430944309389158,0
1386153000,0.841081879879483,0
1386153300,0.8314739459712928,0
1386153600,0.8284479533580662,0
1386153900,0.8240869171635742,0
1386154200,0.8401463472379797,0
1386154500,0.8275328703590219,0
1386154800,0.8405506810674535,0
1386155100,0.8293442523818492,0
1386155400,0.8357890108974713,0
1386155700,0.8270720475129735,0
1386156000,0.8368736418476589,0
1386156300,0.8340598686907797,0
1386156600,0.8283056184456069,0
1386156900,0.8314671002642163,0
1386157200,0.8396750785247219,0
1386157500,0.823736559238763,0
1386157800,0.8310497744749032,0
1386158100,0.8317628868461615,0
1386158400,0.8152857618990813,0
1386158700,0.8263587652581311,0
1386159000,0.8203020100426625,0
1386159300,0.8229115824738671,0
1386159600,0.8078052877239599,0
1386159900,0.804575679581387,0
1386160200,0.7943617235722253,0
1386160500,0.7969278341825041,0
1386160800,0.7894321004587536,0
1386161100,0.7915104257813789,0
1386161400,0.7995793682347995,0
1386161700,0.7845561846121312,0
1386162000,0.7727021391266968,0
1386162300,0.7823641147130613,0
1386162600,0.7812635264512496,0
1386162900,0.7659698554640599,0
1386163200,0.7710719103213052,0
1386163500,0.7730954927261616,0
1386163800,0.7551134777288924,0
1386164100,0.7496049508392767,0
1386164400,0.7527651331612233,0
1386164700,0.7399796569523488,0
1386165000,0.756198786522097,0
1386165300,0.7377284803449087,0
1386165600,0.7404952084339179,0
1386165900,0.752180007962589,0
1386166200,0.7491830902482325,0
1386166500,0.73669928725662,0
1386166800,0.7439921423962392,0
1386167100,0.754860783132814,0
1386167400,0.7530651996255614,0
1386167700,0.7405779994320801,0
1386168000,0.7380320842966195,0
1386168300,0.752883383505092,0
1386168600,0.7397842091776597,0
1386168900,0.7561108738345569,0
1386169200,0.7550459973008117,0
1386169500,0.7523575824432643,0
1386169800,0.7562571003777672,0
1386170100,0.7570395565406868,0
1386170400,0.7618963521214797,0
1386170700,0.7687484333089,0
1386171000,0.7635003412421952,0
1386171300,0.7822173508002621,0
1386171600,0.7878758424236327,0
1386171900,0.7857856818153491,0
1386172200,0.8015155725028397,0
1386172500,0.8029454722933299,0
1386172800,0.8203492619212451,0
1386173100,0.8298126791156374,0
1386173400,0.8259874818664865,0
1386173700,0.8512416432132806,0
1386174000,0.8465231457426601,0
1386174300,0.8544430062368121,0
1386174600,0.8671084120547926,0
1386174900,0.8458636457364702,0
1386175200,0.8610984107184622,0
1386175500,0.844950746136121,0
1386175800,0.8427971113643419,0
1386176100,0.8531330839086404,0
1386176400,0.8401246818191418,0
1386176700,0.8464472500635943,0
1386177000,0.844475849168045,0
1386177300,0.8428580522140611,0
1386177600,0.8336275338559546,0
1386177900,0.8265035547440774,0
1386178200,0.8189726344467688,0
1386178500,0.8164444479975587,0
1386178800,0.8172646934858485,0
1386179100,0.824514377147614,0
1386179400,0.8143981149109248,0
1386179700,0.8160835711969406,0
1386180000,0.8250817555253009,0
1386180300,0.8238104231740586,0
1386180600,0.8246522530858048,0
1386180900,0.8175418765938401,0
1386181200,0.819320285791582,0
1386181500,0.8164515890277018,0
1386181800,0.8102769399607967,0
1386182100,0.7969198450499114,0
1386182400,0.792859850271122,0
1386182700,0.806632784208074,0
1386183000,0.7898676744510958,0
1386183300,0.7903755355057765,0
1386183600,0.776161397645785,0
1386183900,0.7748846121066666,0
1386184200,0.7794066225811166,0
1386184500,0.7712502674128052,0
1386184800,0.7641660915172581,0
1386185100,0.7648480013105118,0
1386185400,0.7700195032238314,0
1386185700,0.769946331977574,0
1386186000,0.7666619522587736,0
1386186300,0.7538505186275499,0
1386186600,0.74206960032012,0
1386186900,0.7490658714209484,0
1386187200,0.7560117826568515,0
1386187500,0.7496969281419028,0
1386187800,0.7414777667870864,0
1386188100,0.7312925739103502,0
1386188400,0.7445568372146572,0
1386188700,0.7315545792167916,0
1386189000,0.7268640792749227,0
1386189300,0.7277113235681733,0
1386189600,0.7282291887739523,0
1386189900,0.7252470353336833,0
1386190200,0.7417389501125583,0
1386190500,0.7377734171838108,0
1386190800,0.7363041149256002,0
1386191100,0.742200296985569,0
1386191400,0.7333528267391841,0
1386191700,0.7446445643269326,0
1386192000,0.7275265160684008,0
1386192300,0.7368099689485589,0
1386192600,0.7319160629189965,0
1386192900,0.7305128586236168,0
1386193200,0.7223526410467863,0
1386193500,0.7202929687161724,0
1386193800,0.7064070245170505,0
1386194100,0.7120778772383229,0
1386194400,0.7016948978687534,0
1386194700,0.7177915671200864,0
1386195000,0.701790688625614,0
1386195300,0.7080336462091095,0
1386195600,0.7073056562453996,0
1386195900,0.6956429390456672,0
1386196200,0.699865755024617,0
1386196500,0.6990879392768956,0
1386196800,0.6988690186272728,0
1386197100,0.707218695394533,0
1386197400,0.7043174143390959,0
1386197700,0.6972192449410539,0
1386198000,0.7094232808652946,0
1386198300,0.7182029448228306,0
1386198600,0.7288680966910497,0
1386198900,0.7331177070133016,0
1386199200,0.7319200683379222,0
1386199500,0.7518325199240087,0
1386199800,0.7417616297589434,0
1386200100,0.7543676080817422,0
1386200400,0.7549592787783539,0
1386200700,0.7628929003126188,0
1386201000,0.7439460813940634,0
1386201300,0.7486724598468313,0
1386201600,0.7636256136601134,0
1386201900,0.7558150546477423,0
1386202200,0.7495803385791995,0
1386202500,0.749057553890609,0
1386202800,0.7563067390831196,0
1386203100,0.7593877187278048,0
1386203400,0.7554333101670188,0
1386203700,0.7639817627546874,0
1386204000,0.7450465191284957,0
1386204300,0.7438167708583882,0
1386204600,0.7563545120758375,0
1386204900,0.7497456206483114,0
1386205200,0.7655514062631704,0
1386205500,0.7471294511339038,0
1386205800,0.7578728240567065,0
1386206100,0.7576502758100003,0
1386206400,0.7544503178026365,0
1386206700,0.748271703062799,0
1386207000,0.7631152727561249,0
1386207300,0.7659031932584622,0
1386207600,0.7468436657902302,0
1386207900,0.7547665748866401,0
1386208200,0.7515855616237922,0
1386208500,0.7657820495378228,0
1386208800,0.7588325962104012,0
1386209100,0.7566910367975975,0
1386209400,0.7524636103773784,0
1386209700,0.7608034540986323,0
1386210000,0.765300582265759,0
1386210300,0.7595382632080827,0
1386210600,0.7483146893412367,0
1386210900,0.7559042418380111,0
1386211200,0.7499251203196683,0
1386211500,0.7507954326049081,0
1386211800,0.7657801458644758,0
1386212100,0.7525387163044953,0
1386212400,0.7492022403000665,0
1386212700,0.7565526009388995,0
1386213000,0.7611105557917222,0
1386213300,0.7645605921128014,0
1386213600,0.7453842646066291,0
1386213900,0.7638498831996152,0
1386214200,0.7645006955585203,0
1386214500,0.7448880884981518,0
1386214800,0.7572933979449191,0
1386215100,0.7441486800649222,0
1386215400,0.756455425649622,0
1386215700,0.764209861909915,0
1386216000,0.7442855043786263,0
1386216300,0.7641858542963329,0
1386216600,0.755524053464607,0
1386216900,0.7562796894446308,0
1386217200,0.7551959283961137,0
1386217500,0.7605024440662905,0
1386217800,0.7602502934171522,0
1386218100,0.7449493301207429,0
1386218400,0.7615995654063111,0
1386218700,0.7454948662428083,0
1386219000,0.763633546697297,0
1386219300,0.750061644800122,0
1386219600,0.7604571868164252,0
1386219900,0.7513939875330816,0
1386220200,0.7587119199515042,0
1386220500,0.7438238505312411,0
1386220800,0.7627421906468651,0
1386221100,0.7585885005613292,0
1386221400,0.7562928517578646,0
1386221700,0.7627292699103426,0
1386222000,0.750542305125162,0
1386222300,0.7619247599829809,0
1386222600,0.7429977717781413,0
1386222900,0.7445952585295106,0
1386223200,0.74672817426932,0
1386223500,0.7429682640895657,0
1386223800,0.7545794235008045,0
1386224100,0.7583798626606071,0
1386224400,0.7471731362089199,0
1386224700,0.7394831569563085,0
1386225000,0.7519994344916759,0
1386225300,0.7470859304926664,0
1386225600,0.736450374261604,0
1386225900,0.7474361067886237,0
1386226200,0.7406746587751412,0
1386226500,0.7411376466033016,0
1386226800,0.741378306244133,0
1386227100,0.7354809788794046,0
1386227400,0.7434662799771217,0
1386227700,0.729892105793049,0
1386228000,0.7261655921137562,0
1386228300,0.725211345404838,0
1386228600,0.7414972160144356,0
1386228900,0.7398124372895503,0
1386229200,0.7301099704959257,0
1386229500,0.7375918965743323,0
1386229800,0.7279717168598098,0
1386230100,0.724064012566142,0
1386230400,0.7249739984938941,0
1386230700,0.7297644830056786,0
1386231000,0.7225719808616017,0
1386231300,0.7167255172808583,0
1386231600,0.7096907263928338,0
1386231900,0.704781218980307,0
1386232200,0.7090672596532194,0
1386232500,0.6910974652804238,0
1386232800,0.6823105599411586,0
1386233100,0.6805842883723953,0
1386233400,0.6879934805044338,0
1386233700,0.664631653808983,0
1386234000,0.6596253173577356,0
1386234300,0.6603060421002362,0
1386234600,0.6671953068389861,0
1386234900,0.6566886490255682,0
1386235200,0.6545144635080467,0
1386235500,0.6584886764731439,0
1386235800,0.6537560879673071,0
1386236100,0.6444896614062591,0
1386236400,0.6549020765833525,0
1386236700,0.6407848531736842,0
1386237000,0.6497651675906685,0
1386237300,0.6436068523417595,0
1386237600,0.6480430228399406,0
1386237900,0.642594529407472,0
1386238200,0.6441411560393803,0
1386238500,0.6375450491032457,0
1386238800,0.6508853226264905,0
1386239100,0.635265445559986,0
1386239400,0.649024269763252,0
1386239700,0.6488438664578094,0
1386240000,0.6346069274583608,0
1386240300,0.6351639465079871,0
1386240600,0.6363387816008933,0
1386240900,0.6366474406228111,0
1386241200,0.6427513004781586,0
1386241500,0.6412475729278042,0
1386241800,0.6361823313170184,0
1386242100,0.638150514854272,0
1386242400,0.6292980143436899,0
1386242700,0.6432043240891384,0
1386243000,0.633459341109759,0
1386243300,0.630510052250168,0
1386243600,0.6246231626719031,0
1386243900,0.6163947443530786,0
1386244200,0.6298394797431288,0
1386244500,0.613799538266217,0
1386244800,0.614439868206633,0
1386245100,0.6199730494513733,0
1386245400,0.6039281954448503,0
1386245700,0.616164933207309,0
1386246000,0.607772790336125,0
1386246300,0.5996204574999281,0
1386246600,0.6113535558335602,0
1386246900,0.6094572789998244,0
1386247200,0.6035771477438278,0
1386247500,0.5983680839875255,0
1386247800,0.5850724594970891,0
1386248100,0.5985597676381138,0
1386248400,0.5841468750991994,0
1386248700,0.5826139558550111,0
1386249000,0.5916553265072462,0
1386249300,0.5927147299331377,0
1386249600,0.5993288988393016,0
1386249900,0.6078854300115388,0
1386250200,0.6255391407544767,0
1386250500,0.6201417921468115,0
1386250800,0.64245720258414,0
1386251100,0.6594727958196644,0
1386251400,0.6704377349906465,0
1386251700,0.6632111804902361,0
1386252000,0.6747488112231637,0
1386252300,0.6814032429145787,0
1386252600,0.7024658816278736,0
1386252900,0.6918391219462385,0
1386253200,0.7002354326029596,0
1386253500,0.7033014276322938,0
1386253800,0.7094182595275027,0
1386254100,0.706027304826897,0
1386254400,0.6950156115888523,0
1386254700,0.680692223926267,0
1386255000,0.6759329060989424,0
1386255300,0.6821372836654974,0
1386255600,0.6718659502275451,0
1386255900,0.6712247997155922,0
1386256200,0.6495260075858992,0
1386256500,0.6562360651574937,0
1386256800,0.6466513222377595,0
1386257100,0.6239741244125273,0
1386257400,0.6266862155730835,0
1386257700,0.6255833090768782,0
1386258000,0.6136652233059386,0
1386258300,0.6062618815398233,0
1386258600,0.5969280493445733,0
1386258900,0.5870640683644239,0
1386259200,0.5750956033723545,0
1386259500,0.5750380361400022,0
1386259800,0.559058535446198,0
1386260100,0.551928035266505,0
1386260400,0.5572834027089503,0
1386260700,0.5453029786830588,0
1386261000,0.5441772771549368,0
1386261300,0.5547945552090411,0
1386261600,0.5569811243753826,0
1386261900,0.5486532017272386,0
1386262200,0.5505207892828062,0
1386262500,0.5410701865537341,0
1386262800,0.5484127998246102,0
1386263100,0.5517915450822392,0
1386263400,0.5408630121136426,0
1386263700,0.5398800702069401,0
1386264000,0.5456173795446059,0
1386264300,0.5458270409751289,0
1386264600,0.5277281527433975,0
1386264900,0.5417636918412155,0
1386265200,0.5275187192650727,0
1386265500,0.5290145131205084,0
1386265800,0.5173948951417291,0
1386266100,0.523377114968312,0
1386266400,0.5168610854031797,0
1386266700,0.5290605960158673,0
1386267000,0.5118386867785386,0
1386267300,0.5258802310919184,0
1386267600,0.5173164313828882,0
1386267900,0.5212067867853533,0
1386268200,0.5230128869133209,0
1386268500,0.5089052243412836,0
1386268800,0.5233653706380237,0
1386269100,0.5211618355702407,0
1386269400,0.5030563084421453,0
1386269700,0.5155270374449537,0
1386270000,0.5151038785787548,0
1386270300,0.5091914044199886,0
1386270600,0.5138549645651326,0
1386270900,0.497771688586021,0
1386271200,0.5027591864699924,0
1386271500,0.48945369097283736,0
1386271800,0.48875101300540497,0
1386272100,0.50391470594974,0
1386272400,0.49235951321943244,0
1386272700,0.4904813526658542,0
1386273000,0.48302406449919427,0
1386273300,0.48630128993918714,0
1386273600,0.48040541541736553,0
1386273900,0.4906273327463207,0
1386274200,0.4755442250384588,0
1386274500,0.49271360858309116,0
1386274800,0.482164762229968,0
1386275100,0.48560765780279064,0
1386275400,0.5017873268362039,0
1386275700,0.5290001676357647,0
1386276000,0.5519110801707118,0
1386276300,0.5715636766804099,0
1386276600,0.574634064346728,0
1386276900,0.5924189754862508,0
1386277200,0.5923972320788209,0
1386277500,0.579467390435225,0
1386277800,0.6004317966909883,0
1386278100,0.5873355096327865,0
1386278400,0.6007786876000464,0
1386278700,0.5838854386396705,0
1386279000,0.594031309950105,0
1386279300,0.5894612669594533,0
1386279600,0.5947004256678269,0
1386279900,0.6121473372555376,0
1386280200,0.6195569769293408,0
1386280500,0.6412137888334355,0
1386280800,0.6573899642598046,0
1386281100,0.6388114203464402,0
1386281400,0.6518432373362205,0
1386281700,0.6387383820566382,0
1386282000,0.6459976641408985,0
1386282300,0.6409621133509367,0
